CLAVE,CLAVE ALTERNA,DESCRIPCION,SERVICIO (S/N),INV_MIN,INV_MAX,PRECIO COMPRA,PRECIO 1,PRECIO 2,MAYOREO 2,PRECIO 3,MAYOREO 3,PRECIO 4,MAYOREO 4,EXIST.,PESO,CARACTERISTICAS,DEPARTAMENTO,CATEGORIA,RECETA (S/N),GRANEL (S/N),IMPUESTO (S/N)
"IPR 18 X 11""-193-12",,"VIGA IPR 18 X 11""-KG/M 193 M 12.20",false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,2316.0000,,VENTAS,VIGA,N,N,S
"IPR 18 X 11""-213-6",,"VIGA IPR 18 X 11""-KG/M 213 M 6.10",false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,1278.0000,,VENTAS,VIGA,N,N,S
"IPR 18 X 11""-213-12",,"VIGA IPR 18 X 11""-KG/M 213  M 12.20",false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,2556.0000,,VENTAS,VIGA,N,N,S
"IPR 18 X 11""-235-6",,"VIGA IPR 18 X 11""-KG/M 235 M 6.10",false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,1410.0000,,VENTAS,VIGA,N,N,S
"IPR 18 X 11""-235-12",,"VIGA 18 X 11""-KG/M 235 M 12.20",false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,2820.0000,,VENTAS,VIGA,N,N,S
"IPR 18 X 11""-260-6",,"VIGA IPR 18 X 11""-KG/M 20 M 6.10",false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,1560.0000,,VENTAS,VIGA,N,N,S
"IPR 18 X 11""-260-12",,"VIGA IPR 18 X 11""-KG/M 20 M 12.20",false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,3120.0000,,VENTAS,VIGA,N,N,S
"IPR 18 X 11""-286-6",,"VIGA IPR 18 X 11""-KG/M 286 M 6.10",false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,1716.0000,,VENTAS,VIGA,N,N,S
"IPR 18 X 11""-286-12",,"VIGA IPR 18 X 11""-KG/M 286 M 12.20",false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,3432.0000,,VENTAS,VIGA,N,N,S
HC PI,,PLACA LATERAL EUROPEA IZQUIERDA - CORTINA,false,0,0,0.290,0.328000,0.000000,0.000,0.000000,0.000,0.000000,0.000,100.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HC PD,,PLACA LATERAL EUROPEA DERECHA - CORTINA,false,0,0,0.290,0.328000,0.000000,0.000,0.000000,0.000,0.000000,0.000,100.0000,0.0000,,VENTAS,HERRAJE,N,N,S
ENVÍO,,ENVÍO A CLIENTE,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,-37.0000,0.0000,,VENTAS,SERVICIO,N,N,S
HP C - #16 4/R,,CARRETILLA #16 4/RUEDAS - PUERTA,false,0,0,5.320,5.853000,0.000000,0.000,0.000000,0.000,0.000000,0.000,13.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HC W,,CARRETILLA WILCOTH - CORTINA,false,0,0,14.660,16.113000,0.000000,0.000,0.000000,0.000,0.000000,0.000,2.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HV NUDO-1/2""",,"NUDO INGLES 1/2"" D.INT FOFO - VENTANA",false,0,0,0.590,0.654000,0.000000,0.000,0.000000,0.000,0.000000,0.000,100.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HP CH - 1""",,"CHAPETON 1""  D.EXT - PUERTA",false,0,0,0.160,0.172000,0.000000,0.000,0.000000,0.000,0.000000,0.000,50.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HP CH - 1 1/4""",,"CHAPETON 1 1/4""  D.EXT - PUERTA",false,0,0,0.190,0.213000,0.000000,0.000,0.000000,0.000,0.000000,0.000,50.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HP CH - 1 1/2""",,"CHAPETON 1 1/2"" D.EXT - PUERTA",false,0,0,0.210,0.227000,0.000000,0.000,0.000000,0.000,0.000000,0.000,12.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HP CH - 1 3/4""",,"CHAPETON 1 3/4"" D.EXT - PUERTA",false,0,0,0.220,0.248000,0.000000,0.000,0.000000,0.000,0.000000,0.000,50.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HP CH - 2""",,"CHAPETON 2"" D.EXT - PUERTA",false,0,0,0.250,0.275000,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HP T - 15 X 15 CM,,TOCA PUERTA 15 X 15 CM - PUERTA,false,0,0,10.270,11.293000,0.000000,0.000,0.000000,0.000,0.000000,0.000,5.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HP T 20 X 20 CM,,TOCA PUERTA 20 X 20 CM - PUERTA,false,0,0,12.280,13.496000,0.000000,0.000,0.000000,0.000,0.000000,0.000,5.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HP CBUZON,,CAJA BUZÓN MEDIADA - PUERTA,false,0,0,7.480,8.228000,0.000000,0.000,0.000000,0.000,0.000000,0.000,5.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HP PBUZON,,PLACA BUZÓN ALUMINIO - PUERTA,false,0,0,2.630,2.891000,0.000000,0.000,0.000000,0.000,0.000000,0.000,10.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HP JALADERA,,JALADERA ORO ASTRIADO - PUERTA,false,0,0,2.350,2.589000,0.000000,0.000,0.000000,0.000,0.000000,0.000,10.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HV MANIJA #22,,PAR MANIJA # 22 - VENTANA,false,0,0,2.340,2.582000,0.000000,0.000,0.000000,0.000,0.000000,0.000,20.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HC BT 1""",,"BOMBO TROQUELADO 1"" - CORTINA",false,0,0,7.360,8.097000,0.000000,0.000,0.000000,0.000,0.000000,0.000,3.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HP B - 1""",,"BISAGRA 1"" - PUERTA",false,0,0,2.960,3.253000,0.000000,0.000,0.000000,0.000,0.000000,0.000,13.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HP T - 1""",,"TEJUELO 1"" - PUERTA",false,0,0,1.620,1.781000,0.000000,0.000,0.000000,0.000,0.000000,0.000,10.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HP T - 1 1/4""",,"TEJUELO 1 1/4"" - PUERTA",false,0,0,2.190,2.410000,0.000000,0.000,0.000000,0.000,0.000000,0.000,10.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HP T - 1 1/2""",,"TEJUELO 1 1/2"" - PUERTA",false,0,0,2.960,3.259000,0.000000,0.000,0.000000,0.000,0.000000,0.000,22.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HP T - 2""",,"TEJUELO 2"" - PUERTA",false,0,0,6.210,6.830000,0.000000,0.000,0.000000,0.000,0.000000,0.000,4.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HZ V - #10,,VIDRIO #10 - SOLDADURA,false,0,0,0.670,0.730000,0.000000,0.000,0.000000,0.000,0.000000,0.000,15.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HZ V - #11,,VIDRIO #11 - SOLDADURA,false,0,0,0.670,0.730000,0.000000,0.000,0.000000,0.000,0.000000,0.000,12.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HZ V - #12,,VIDRIO #12 - SOLDADURA,false,0,0,0.670,0.730000,0.000000,0.000,0.000000,0.000,0.000000,0.000,17.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HZ V - CLARO,,VIDRIO CLARO - SOLDADURA,false,0,0,0.430,0.482000,0.000000,0.000,0.000000,0.000,0.000000,0.000,10.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HV P - 8 X 3/4""",,"PIJA PARA VAGUETA 8 X 3/4"" - VENTANA",false,0,0,0.030,0.029000,0.000000,0.000,0.000000,0.000,0.000000,0.000,1.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HC ANCLA,,ANCLA CORTINA - CORTINA,false,0,0,3.480,3.835000,0.000000,0.000,0.000000,0.000,0.000000,0.000,10.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HV P - 8 X 1""",,"PIJA PARA VAGUETA 8 X 1"" - VENTANA",false,0,0,0.030,0.034000,0.000000,0.000,0.000000,0.000,0.000000,0.000,1.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HS ARMELLA,,ARMELLA - SAGUAN,false,0,0,0.620,0.689000,0.000000,0.000,0.000000,0.000,0.000000,0.000,50.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HC R - #3,,REMACHE #3 - CORTINA,false,0,0,0.030,0.016000,0.000000,0.000,0.000000,0.000,0.000000,0.000,1183.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HC R - 3/16 X 1/2""",,"REMACHE 3/16 X 1/2"" - CORTINA",false,0,0,0.030,0.025000,0.000000,0.000,0.000000,0.000,0.000000,0.000,403.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HV C - #22 1/R,,CARRETILLA #22 1 RUEDA - VENTANA,false,0,0,0.670,0.731000,0.000000,0.000,0.000000,0.000,0.000000,0.000,97.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HP C - #16 1/2 2/R,,CARRETILLA #16 1/2 2 RUEDAS - PUERTA,false,0,0,2.980,3.271000,0.000000,0.000,0.000000,0.000,0.000000,0.000,10.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HC BG,,BIBEL GRANDE - ZAGUAN,false,0,0,11.070,12.167000,0.000000,0.000,0.000000,0.000,0.000000,0.000,2.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HC BP,,BIBEL DE PERNO - ZAGUAN,false,0,0,3.650,4.008000,0.000000,0.000,0.000000,0.000,0.000000,0.000,13.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HC BM,,BIBEL MEDIANO - ZAGUAN,false,0,0,4.880,5.371000,0.000000,0.000,0.000000,0.000,0.000000,0.000,12.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HP C - R5,,CERROJO R5 GALVANIZADO - PUERTA,false,0,0,1.650,1.822000,0.000000,0.000,0.000000,0.000,0.000000,0.000,13.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HP C - R10,,CERROJO R10 GALVANIZADO - PUERTA,false,0,0,2.480,2.734000,0.000000,0.000,0.000000,0.000,0.000000,0.000,13.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HP C - R25,,CERROJO R25 GALVANIZADO - PUERTA,false,0,0,4.220,4.647000,0.000000,0.000,0.000000,0.000,0.000000,0.000,5.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HP C - R15,,CERROJO R15 - PUERTA,false,0,0,3.690,4.059000,0.000000,0.000,0.000000,0.000,0.000000,0.000,5.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HS C - R35C,,CERROJO R35 CM COLONIAL - SAGUAN,false,0,0,16.620,18.289000,0.000000,0.000,0.000000,0.000,0.000000,0.000,7.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HS C - R35T,,CERROJO R35 CM TUBO - SAGUAN,false,0,0,9.510,10.466000,0.000000,0.000,0.000000,0.000,0.000000,0.000,8.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HS P - A30,,PASADOR A30 CM GALVANIZADO - SAGUAN,false,0,0,5.260,5.784000,0.000000,0.000,0.000000,0.000,0.000000,0.000,6.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HS P - A40,,PASADOR A40 CM GALVANIZADO - SAGUAN,false,0,0,6.510,7.161000,0.000000,0.000,0.000000,0.000,0.000000,0.000,10.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HS P - A60,,PASADOR A60 CM GALVANIZADO - SAGUAN,false,0,0,8.740,9.612000,0.000000,0.000,0.000000,0.000,0.000000,0.000,10.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HS P - A60C,,PASADOR A60C CM COLONIAL - SAGUAN,false,0,0,10.390,11.430000,0.000000,0.000,0.000000,0.000,0.000000,0.000,15.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HS P - 40C,,PASADOR 40C CM COLONIAL - SAGUAN,false,0,0,8.110,8.924000,0.000000,0.000,0.000000,0.000,0.000000,0.000,15.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HP B - 1/2""",,"BISAGRA 1/2"" - PUERTA",false,0,0,0.520,0.567000,0.000000,0.000,0.000000,0.000,0.000000,0.000,245.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HP B - 5/8""",,"BISAGRA 5/8"" - PUERTA",false,0,0,0.780,0.861000,0.000000,0.000,0.000000,0.000,0.000000,0.000,127.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HP B - 3/4""",,"BISAGRA 3/4"" - PUERTA",false,0,0,1.650,1.804000,0.000000,0.000,0.000000,0.000,0.000000,0.000,23.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HC BT 1 1/4""",,"BOMBO TROQUELADO 1 1/4"" - CORTINA",false,0,0,7.360,8.097000,0.000000,0.000,0.000000,0.000,0.000000,0.000,3.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HC BT 1 1/2""",,"BOMBO TROQUELADO 1 1/2"" - CORTINA",false,0,0,7.360,8.097000,0.000000,0.000,0.000000,0.000,0.000000,0.000,3.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HC BFOFO 1""",,"BOMBO FOFO 1"" HIERRO COLADO - CORTINA",false,0,0,9.770,10.741000,0.000000,0.000,0.000000,0.000,0.000000,0.000,3.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HC BFOFO 1 1/4""",,"BOMBO FOFO 1 1/4"" HIERRO COLADO -  CORTINA",false,0,0,9.770,10.741000,0.000000,0.000,0.000000,0.000,0.000000,0.000,3.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HC BFOFO 1 1/2""",,"BOMBO FOFO 1 1/2"" HIERRO COLADO - CORTINA",false,0,0,9.770,10.741000,0.000000,0.000,0.000000,0.000,0.000000,0.000,3.0000,0.0000,,VENTAS,HERRAJE,N,N,S
HC PC,,PASADOR PARA CORTINA,false,0,0,3.290,3.615000,0.000000,0.000,0.000000,0.000,0.000000,0.000,25.0000,0.0000,,VENTAS,HERRAJE,N,N,S
LA R72 3´ C20,,LAMINA ACANALADA RECTANGULAR 72 CM ANCHO EFECTIVO 3´-6.8 KG/ML CALIBRE 20,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA ACANALADA RECTANGULAR,N,N,S
LA R72 3´ C22,,LAMINA ACANALADA RECTANGULAR 72 CM ANCHO EFECTIVO 3´-5.7 KG/ML CALIBRE 22,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA ACANALADA RECTANGULAR,N,N,S
LA R72 3´ C24,,LAMINA ACANALADA RECTANGULAR 72 CM ANCHO EFECTIVO 3´-4.06 KG/ML CALIBRE 24,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA ACANALADA RECTANGULAR,N,N,S
LA R72 3´ C26,,LAMINA ACANALADA RECTANGULAR 3´X 20´(0.91 X 6.10 M) CALIBRE 26,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA ACANALADA RECTANGULAR,N,N,S
LA R72 3´ C28,,LAMINA ACANALADA RECTANGULAR 72 CM ANCHO EFECTIVO 3´-2.97 KG/ML CALIBRE 28,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA ACANALADA RECTANGULAR,N,N,S
LA R72 3´ C30,,LAMINA ACANALADA RECTANGULAR 72 CM ANCHO EFECTIVO 3´-2.44 KG/ML CALIBRE 30,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA ACANALADA RECTANGULAR,N,N,S
LA R72 3´ C32,,LAMINA ACANALADA RECTANGULAR 3´x 16´(0.91 x 4.8 m) CALIBRE 32,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA ACANALADA RECTANGULAR,N,N,S
LA R101 4´ C20,,LAMINA ACANALADA RECTANGULAR 100.8 CM ANCHO EFECTIVO 4´-9.06 KG/ML CALIBRE 20,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA ACANALADA RECTANGULAR,N,N,S
LA R101 4´ C22,,LAMINA ACANALADA RECTANGULAR 100.8 CM ANCHO EFECTIVO 4´-7.6 KG/ML CALIBRE 22,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA ACANALADA RECTANGULAR,N,N,S
LA R101 4´ C24,,LAMINA ACANALADA RECTANGULAR 100.8 CM ANCHO EFECTIVO 4´-5.42 KG/ML CALIBRE 24,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA ACANALADA RECTANGULAR,N,N,S
LA R101 4´ C26,,LAMINA ACANALADA RECTANGULAR 4´(1.22 X 6 MT LARGO) CALIBRE 26,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,28.0000,,VENTAS,LAMINA ACANALADA RECTANGULAR,N,N,S
LA R101 4´ C28,,LAMINA ACANALADA RECTANGULAR 100.8 CM ANCHO EFECTIVO 4´-3.96 KG/ML CALIBRE 28,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA ACANALADA RECTANGULAR,N,N,S
LA R101 4´ C30,,LAMINA ACANALADA RECTANGULAR 100.8 CM ANCHO EFECTIVO 4´ CALIBRE 30,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA ACANALADA RECTANGULAR,N,N,S
LA R101 4´ C32,,LAMINA ACANALADA RECTANGULAR 100.8 CM ANCHO EFECTIVO 4´ CALIBRE 32,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA ACANALADA RECTANGULAR,N,N,S
"HZ S6013 - 1/8""",,"SOLDADURA 6013 1/8""",false,0,0,4.160,4.572000,0.000000,0.000,0.000000,0.000,0.000000,0.000,-7.0000,0.0000,,VENTAS,HERRAJE,N,N,S
"HZ S6013 - 3/32""",,"SOLDADURA 6013 3/32""",false,0,0,9.890,10.879000,0.000000,0.000,0.000000,0.000,0.000000,0.000,-1.0000,0.0000,,VENTAS,HERRAJE,N,N,S
LA O725 C20,,LAMINA ACANALADA ONDULADA 71.46 CM ANCHO EFECTIVO CALIBRE 20,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA ACANALADA ONDULADA,N,N,S
LA O725 C22,,LAMINA ACANALADA ONDULADA 71.46 CM ANCHO EFECTIVO CALIBRE 22,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA ACANALADA ONDULADA,N,N,S
LA O725 C24,,LAMINA ACANALADA ONDULADA 71.46 CM ANCHO EFECTIVO CALIBRE 24,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA ACANALADA ONDULADA,N,N,S
LA O725 C26,,LAMINA ACANALADA ONDULADA 71.46 CM ANCHO EFECTIVO CALIBRE 26,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA ACANALADA ONDULADA,N,N,S
LA O725 C28,,LAMINA ACANALADA ONDULADA 71.46 CM ANCHO EFECTIVO CALIBRE 28,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA ACANALADA ONDULADA,N,N,S
LA O725 C30,,LAMINA ACANALADA ONDULADA 71.46 CM ANCHO EFECTIVO CALIBRE 30,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA ACANALADA ONDULADA,N,N,S
LA O725 C32,,LAMINA ACANALADA ONDULADA 71.46 CM ANCHO EFECTIVO CALIBRE 32,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,0.0000,,VENTAS,LAMINA ACANALADA ONDULADA,N,N,S
TAP 3´X 3´ C20,,TABLERO PINTADO 3´X 3´ - ANCHO 0.91 X LARGO 0.91 M CALIBRE 20,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,6.0600,,VENTAS,TABLERO PINTADO,N,N,S
TAP 3´X 4´ C20,,TABLERO PINTADO 3´X 4´- ANCHO 0.91 X LARGO 1.22 M CALIBRE 20,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,8.0100,,VENTAS,TABLERO PINTADO,N,N,S
TAP 3´X 6´ C20,,TABLERO PINTADO 3´X 6´- ANCHO 0.91 X LARGO 1.83 M CALIBRE 20,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,12.1200,,VENTAS,TABLERO PINTADO,N,N,S
TAP 3´X 8´C20,,TABLERO PINTADO 3´X 8´- ANCHO 0.91 X LARGO 2.44 M CALIBRE 20,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,16.1800,,VENTAS,TABLERO PINTADO,N,N,S
TAP 3´X 10´ C20,,TABLERO PINTADO 3´X 10´-ANCHO 0.91 X LARGO 3.05 M CALIBRE 20,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,-2.0000,20.2100,,VENTAS,TABLERO PINTADO,N,N,S
TAP 4´X 3´ C20,,TABLERO PINTADO 4´X 3´- ANCHO 1.22 X LARGO 0.91 M CALIBRE 20,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,8.0800,,VENTAS,TABLERO PINTADO,N,N,S
TAP 4´X 4´ C20,,TABLERO PINTADO 4´X 4´- ANCHO 1.22 X LARGO 1.22 M CALIBRE 20,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,10.7800,,VENTAS,TABLERO PINTADO,N,N,S
TAP 4´X 6´ C20,,TABLERO PINTADO 4´X 6´- ANCHO 1.22 X LARGO 1.83 M CALIBRE 20,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,16.1700,,VENTAS,TABLERO PINTADO,N,N,S
TAP 4´X 8´ C20,,TABLERO PINTADO 4´X 8´- ANCHO 1.22 X LARGO 2.44 M CALIBRE 20,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,21.5600,,VENTAS,TABLERO PINTADO,N,N,S
TAP 4´X 10´ C20,,TABLERO PINTADO 4´X 10´- ANCHO 1.22 X LARGO 3.05 M CALIBRE 20,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,26.9500,,VENTAS,TABLERO PINTADO,N,N,S
TAP 3´X 3´ C22,,TABLERO PINTADO 3´ X 3´-ANCHO 0.91 X LARGO 0.91 M CALIBRE 22,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,5.0500,,VENTAS,TABLERO PINTADO,N,N,S
TAP 3´X 4´C22,,TABLERO PINTADO 3´X 4´-ANCHO 0.91 X LARGO 1.22 M CALIBRE 22,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,6.7400,,VENTAS,TABLERO PINTADO,N,N,S
TAP 3´X 6´ C22,,TABLERO PINTADO 3´ X 6´-ANCHO 0.91 X LARGO 1.83 M CALIBRE 22,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,10.1000,,VENTAS,TABLERO PINTADO,N,N,N
TAP 3´ X 8´ C22,,TABLERO PINTADO 3´X 8´-ANCHO 0.91 X LARGO 2.44 M CALIBRE 22,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,13.4700,,VENTAS,TABLERO PINTADO,N,N,S
TAP 3´X 10´ C22,,TABLERO PINTADO 3´X 10´-ANCHO 0.91 X LARGO 3.05 M CALIBRE 22,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,16.8400,,VENTAS,TABLERO PINTADO,N,N,S
TAP 4´X 3´ C22,,TABLERO PINTADO 4´X 3´-ANCHO 1.22 X LARGO 0.91 M CALIBRE 22,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,6.7400,,VENTAS,TABLERO PINTADO,N,N,S
TAP 4´X 4´ C22,,TABLERO PINTADO 4´X 4´-ANCHO 1.22 X LARGO 1.22 M CALIBRE 22,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,8.9800,,VENTAS,TABLERO PINTADO,N,N,S
TAP 4´X 6´ C22,,TABLERO PINTADO 4´X 6´-ANCHO 1.22 X LARGO 1.83 M CALIBRE 22,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,13.4800,,VENTAS,TABLERO PINTADO,N,N,S
TAP 4´X 8´ C22,,TABLERO PINTADO 4´X 8´-ANCHO 1.22 X LARGO 2.44 M CALIBRE 22,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,17.9700,,VENTAS,TABLERO PINTADO,N,N,S
TAP 4´X 10´ C22,,TABLERO PINTADO 4´X 10´-ANCHO 1.22 X LARGO 3.05 M CALIBRE 22,false,0,0,0,0,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,22.4600,,VENTAS,TABLERO PINTADO,N,N,S
"C 3/8""",,"CUADRADO 3/8"" 9.5 MM LARGO 6.10 M",false,0,0,100.688,120.8256,0.000000,0.000,0.000000,0.000,0.000000,0.000,-1.0000,4.3400,,VENTAS,SOLIDO,N,N,S
"C 1/2""",,"CUADRADO 1/2"" 12.7 MM LARGO 6.10 M",false,0,0,179.7304,215.67648,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,7.7470,,VENTAS,SOLIDO,N,N,S
"C 5/8""",,"CUADRADO 5/8"" 15.9 MM LARGO 6.10 M",false,0,0,280.2096,336.25152,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,12.0780,,VENTAS,SOLIDO,N,N,S
"C 3/4""",,"CUADRADO 3/4"" 19.1 MM LARGO 6.10 M",false,0,0,403.332,483.9984,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,17.3850,,VENTAS,SOLIDO,N,N,S
"C 1""",,"CUADRADO 1"" 25.4 MM LARGO 6.10 M",false,0,0,716.88,860.256,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,30.9000,,VENTAS,SOLIDO,N,N,S
"C 1 1/4""",,"CUADRADO 1 1/4"" 31.8 MM LARGO 6.10 M",false,0,0,1119.864,1343.8368,0.000000,0.000,0.000000,0.000,0.000000,0.000,0.0000,48.2700,,VENTAS,SOLIDO,N,N,S
